id,pk,slug,event_id,fighter_1_id,fighter_2_id,winner_id,bout_type,weight_class,weight_lbs,outcome_method,outcome_method_details,end_round,end_round_time,fighter_1_odds,fighter_2_odds,is_cancelled
RmlnaHROb2RlOjYyNDg2,62486,jim-wallhead-vs-dawid-chylinski-62486,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6MTc3MA==,RmlnaHRlck5vZGU6NjQ5MDk=,RmlnaHRlck5vZGU6NjQ5MDk=,MC,Middleweight,185.0,KO/TKO,,1.0,0:46,-210.0,180.0,0
RmlnaHROb2RlOjYyNDkx,62491,ryan-aston-vs-tom-stokes-62491,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6Njk4MTU=,RmlnaHRlck5vZGU6Njk4MTY=,RmlnaHRlck5vZGU6Njk4MTY=,MC,Catchweight,165.0,KO/TKO,,2.0,1:59,120.0,-140.0,0
RmlnaHROb2RlOjYyNDkw,62490,frankie-gavin-vs-jack-dugdale-62490,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6Njk4MTM=,RmlnaHRlck5vZGU6Njk4MTQ=,RmlnaHRlck5vZGU6Njk4MTQ=,MC,Catchweight,165.0,KO/TKO,,1.0,0:52,-202.0,172.0,0
RmlnaHROb2RlOjYyNDky,62492,ricky-nelder-vs-mariusz-siwiak-62492,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6Njk4MTc=,RmlnaHRlck5vZGU6Njk4MTg=,RmlnaHRlck5vZGU6Njk4MTg=,MC,Catchweight,195.0,KO/TKO,,3.0,1:22,-205.0,175.0,0
RmlnaHROb2RlOjYyNDg4,62488,james-lilley-vs-fran-suarez-62488,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6Mjc3ODY=,RmlnaHRlck5vZGU6NjQzNDg=,RmlnaHRlck5vZGU6Mjc3ODY=,MC,Catchweight,150.0,KO/TKO,,2.0,2:00,-825.0,575.0,0
RmlnaHROb2RlOjYyNDg1,62485,jamie-cox-vs-chaz-wasserman-62485,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6NDc1Njk=,RmlnaHRlck5vZGU6NDcwMzQ=,RmlnaHRlck5vZGU6NDcwMzQ=,CO,Middleweight,185.0,KO/TKO,,2.0,0:40,-500.0,375.0,0
RmlnaHROb2RlOjYyNDg0,62484,connor-tierney-vs-danny-christie-62484,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6NDM5NjU=,RmlnaHRlck5vZGU6NDc1NzQ=,RmlnaHRlck5vZGU6NDM5NjU=,ME,Catchweight,165.0,KO/TKO,,4.0,0:14,-250.0,210.0,0
RmlnaHROb2RlOjY5MjY3,69267,mat-wiwczaryk-vs-marley-churcher-69267,RXZlbnROb2RlOjY1ODI=,RmlnaHRlck5vZGU6NjQ5MTA=,RmlnaHRlck5vZGU6Njk4MTI=,RmlnaHRlck5vZGU6NjQ5MTA=,MC,Middleweight,185.0,Decision,Unanimous,5.0,5:00,,,0
RmlnaHROb2RlOjYyMDQx,62041,bryan-duran-vs-robbie-peralta-62041,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NDQ3NjI=,RmlnaHRlck5vZGU6MTI2MA==,RmlnaHRlck5vZGU6NDQ3NjI=,MC,Lightweight,155.0,Ends in a Draw,Majority,5.0,5:00,-415.0,315.0,0
RmlnaHROb2RlOjYxMjk0,61294,leonardo-perdomo-vs-arnold-adams-61294,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NTQxNDQ=,RmlnaHRlck5vZGU6MTM4NDU=,RmlnaHRlck5vZGU6NTQxNDQ=,ME,,,KO/TKO,,1.0,1:26,-2000.0,1000.0,0
RmlnaHROb2RlOjYxNDQ1,61445,gee-perez-vs-andrew-strode-61445,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NDk2NzY=,RmlnaHRlck5vZGU6NTU4Nzc=,RmlnaHRlck5vZGU6NTU4Nzc=,CO,Flyweight,125.0,KO/TKO,Doctor Stoppage (Cut),2.0,2:00,130.0,-150.0,0
RmlnaHROb2RlOjYyMDQ4,62048,matt-russo-vs-justyn-martinez-62048,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NDk3MjU=,RmlnaHRlck5vZGU6NDQ1NTA=,RmlnaHRlck5vZGU6NDk3MjU=,PL,Flyweight,125.0,KO/TKO,,1.0,1:56,-350.0,285.0,0
RmlnaHROb2RlOjY2Mjgz,66283,christine-vicens-vs-jenny-clausius-66283,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NDM5MjE=,RmlnaHRlck5vZGU6MzE1OTM=,RmlnaHRlck5vZGU6NDM5MjE=,MC,Bantamweight,135.0,KO/TKO,,1.0,1:25,,,0
RmlnaHROb2RlOjYyMDQ2,62046,jake-bostwick-vs-leonel-carrera-62046,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NjAxNw==,RmlnaHRlck5vZGU6NTk5NjI=,RmlnaHRlck5vZGU6NjAxNw==,MC,Light Heavyweight,205.0,KO/TKO,,1.0,0:53,105.0,-125.0,0
RmlnaHROb2RlOjYyMDQ3,62047,christine-vicens-vs-sarah-click-62047,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NDM5MjE=,RmlnaHRlck5vZGU6ODc3Nw==,,MC,,,,,,,-1800.0,900.0,1
RmlnaHROb2RlOjYxNzQ1,61745,francesco-ricchi-vs-dallas-davison-61745,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6MzUyMTc=,RmlnaHRlck5vZGU6NDIyMzg=,RmlnaHRlck5vZGU6MzUyMTc=,MC,Catchweight,175.0,KO/TKO,,2.0,1:27,-400.0,300.0,0
RmlnaHROb2RlOjYyMDQy,62042,justin-sanchez-vs-robert-armas-62042,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NTA3MTI=,RmlnaHRlck5vZGU6NDUxMzI=,RmlnaHRlck5vZGU6NTA3MTI=,MC,Bantamweight,135.0,Decision,Split,5.0,5:00,-800.0,550.0,0
RmlnaHROb2RlOjYyMDQz,62043,howard-davis-vs-drako-rodriguez-62043,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NDI4MDY=,RmlnaHRlck5vZGU6MTc4Nzk=,RmlnaHRlck5vZGU6NDI4MDY=,MC,Lightweight,155.0,Decision,Split,5.0,5:00,-258.0,218.0,0
RmlnaHROb2RlOjc0NTgx,74581,justin-sanchez-vs-roberto-armas-74581,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NTA3MTI=,RmlnaHRlck5vZGU6NTYyMDE=,RmlnaHRlck5vZGU6NTA3MTI=,MC,Bantamweight,135.0,Decision,Split,5.0,5:00,,,0
RmlnaHROb2RlOjYyMDQ1,62045,julio-perez-vs-esteban-rodriguez-62045,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NTkzMTQ=,RmlnaHRlck5vZGU6NDU0NjU=,RmlnaHRlck5vZGU6NDU0NjU=,PL,Light Heavyweight,205.0,KO/TKO,,1.0,0:03,-260.0,220.0,0
RmlnaHROb2RlOjYyMDQ0,62044,gaston-reyno-vs-milton-volter-62044,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NjI1NA==,RmlnaHRlck5vZGU6Njg1OTY=,RmlnaHRlck5vZGU6NjI1NA==,MC,Catchweight,165.0,KO/TKO,,3.0,1:41,-450.0,350.0,0
RmlnaHROb2RlOjYxNzQ2,61746,stephen-townsel-vs-keith-richardson-61746,RXZlbnROb2RlOjY0NjY=,RmlnaHRlck5vZGU6NDM5MjA=,RmlnaHRlck5vZGU6NjAxNTY=,RmlnaHRlck5vZGU6NDM5MjA=,MC,Light Heavyweight,205.0,KO/TKO,,3.0,0:55,-255.0,215.0,0
RmlnaHROb2RlOjYyMDcz,62073,ben-rothwell-vs-alex-simon-62073,RXZlbnROb2RlOjY1MDQ=,RmlnaHRlck5vZGU6MjA=,RmlnaHRlck5vZGU6Njk0NDA=,,ME,,350.0,,,,,,,1
RmlnaHROb2RlOjYyMDQw,62040,bec-rawlings-vs-jade-masson-wong-62040,RXZlbnROb2RlOjY1MDQ=,RmlnaHRlck5vZGU6NjE0MQ==,RmlnaHRlck5vZGU6NDE4Njg=,,CO,,,,,,,,,1
RmlnaHROb2RlOjYyMzI2,62326,elijah-harris-vs-isaac-matamoros-62326,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6MjEyMjE=,RmlnaHRlck5vZGU6MzA0ODM=,RmlnaHRlck5vZGU6MjEyMjE=,MC,Featherweight,145.0,KO/TKO,,1.0,0:07,,,0
RmlnaHROb2RlOjYyNDA0,62404,maurice-horne-vs-cody-vidal-62404,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6NjYyMDU=,RmlnaHRlck5vZGU6Mjk5MjM=,RmlnaHRlck5vZGU6Mjk5MjM=,MC,Middleweight,185.0,KO/TKO,,4.0,1:28,137.0,-157.0,0
RmlnaHROb2RlOjYzMjI1,63225,alessio-sakara-vs-erick-lozano-63225,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6ODQ0,RmlnaHRlck5vZGU6MzAwNzM=,RmlnaHRlck5vZGU6ODQ0,MC,,,KO/TKO,,2.0,0:48,-240.0,205.0,0
RmlnaHROb2RlOjYzMjI2,63226,pat-sullivan-vs-austin-peterson-63226,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6NjU4NDE=,RmlnaHRlck5vZGU6OTM1NA==,RmlnaHRlck5vZGU6NjU4NDE=,MC,Featherweight,145.0,KO/TKO,,1.0,0:15,-1200.0,750.0,0
RmlnaHROb2RlOjYyMzUx,62351,jason-dinunzio-vs-dalvin-blair-62351,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6Njk3MDU=,RmlnaHRlck5vZGU6NjYyMDM=,RmlnaHRlck5vZGU6NjYyMDM=,MC,Lightweight,155.0,KO/TKO,,1.0,1:23,375.0,-500.0,0
RmlnaHROb2RlOjYyMzI3,62327,lex-ludlow-vs-lewis-rumsey-62327,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6NjYwNDY=,RmlnaHRlck5vZGU6MTg4Nw==,RmlnaHRlck5vZGU6NjYwNDY=,MC,,,KO/TKO,,2.0,0:29,-360.0,295.0,0
RmlnaHROb2RlOjYyMzI0,62324,dustin-pague-vs-ryan-peterson-62324,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6MTI0OA==,RmlnaHRlck5vZGU6NTM0NDA=,RmlnaHRlck5vZGU6MTI0OA==,ME,Catchweight,165.0,KO/TKO,,2.0,0:29,-280.0,240.0,0
RmlnaHROb2RlOjYzMjI0,63224,john-garbarino-vs-erik-lopez-63224,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6MjgxNzQ=,RmlnaHRlck5vZGU6NDQ4NTA=,RmlnaHRlck5vZGU6MjgxNzQ=,MC,Middleweight,185.0,KO/TKO,,2.0,1:48,-2500.0,1200.0,0
RmlnaHROb2RlOjYyMzI1,62325,rosalinda-rodriguez-vs-gabrielle-roman-62325,RXZlbnROb2RlOjY1NzM=,RmlnaHRlck5vZGU6NTUwNTM=,RmlnaHRlck5vZGU6NTIwNTk=,RmlnaHRlck5vZGU6NTUwNTM=,CO,Catchweight,120.0,KO/TKO,,3.0,1:08,-1000.0,700.0,0
RmlnaHROb2RlOjYyMzEw,62310,zachary-calmus-vs-corey-willis-62310,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6Mzk0NDY=,RmlnaHRlck5vZGU6NTEwMjQ=,RmlnaHRlck5vZGU6NTEwMjQ=,MC,,,KO/TKO,,2.0,2:00,-250.0,210.0,0
RmlnaHROb2RlOjYzODQw,63840,elvin-brito-vs-brandon-meyer-63840,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6MzQ2Nw==,RmlnaHRlck5vZGU6MjI5NzM=,RmlnaHRlck5vZGU6MzQ2Nw==,MC,Lightweight,155.0,KO/TKO,,4.0,0:32,,,0
RmlnaHROb2RlOjYzMjE4,63218,shyanna-bintiff-vs-marisol-ruelas-63218,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6Njc1MTU=,RmlnaHRlck5vZGU6MzA1MzU=,RmlnaHRlck5vZGU6Njc1MTU=,MC,Featherweight,145.0,KO/TKO,,2.0,1:11,-370.0,295.0,0
RmlnaHROb2RlOjYyNDM4,62438,jay-kerr-vs-dillon-blaydon-62438,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NDk2ODQ=,RmlnaHRlck5vZGU6Njk3NzM=,,MC,,,,,,,-450.0,350.0,0
RmlnaHROb2RlOjYyMzA5,62309,brandon-conley-vs-david-simpson-62309,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NjI3OTc=,RmlnaHRlck5vZGU6MzY5OTQ=,RmlnaHRlck5vZGU6MzY5OTQ=,MC,Middleweight,185.0,KO/TKO,,4.0,0:32,-440.0,340.0,0
RmlnaHROb2RlOjYzODQy,63842,timmy-mason-vs-aj-craig-63842,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NDQ4NDk=,RmlnaHRlck5vZGU6NjUxMTU=,RmlnaHRlck5vZGU6NDQ4NDk=,PL,Featherweight,145.0,KO/TKO,,1.0,2:00,,,0
RmlnaHROb2RlOjYyMzEx,62311,traevon-kroger-vs-danny-pettit-62311,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6MzMwNDk=,RmlnaHRlck5vZGU6NjAwMDA=,RmlnaHRlck5vZGU6MzMwNDk=,MC,Featherweight,145.0,KO/TKO,,1.0,2:00,-625.0,450.0,0
RmlnaHROb2RlOjYyNDAy,62402,bear-hill-vs-iman-williams-62402,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NjYxOTk=,RmlnaHRlck5vZGU6NjU2ODc=,,MC,,,,,,,,,1
RmlnaHROb2RlOjYyMzEy,62312,dan-godoy-vs-ruben-arroyo-62312,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NjM4ODA=,RmlnaHRlck5vZGU6NjAxNDA=,,MC,,,,,,,-330.0,270.0,1
RmlnaHROb2RlOjYzODYw,63860,cody-kerr-vs-dillon-blaydon-63860,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NzA1NTg=,RmlnaHRlck5vZGU6Njk3NzM=,RmlnaHRlck5vZGU6NzA1NTg=,PL,Light Heavyweight,205.0,KO/TKO,,1.0,1:01,,,0
RmlnaHROb2RlOjYzODQz,63843,dan-godoy-vs-jeremiah-castillo-63843,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NjM4ODA=,RmlnaHRlck5vZGU6MTAxMzc=,RmlnaHRlck5vZGU6NjM4ODA=,PL,Lightweight,155.0,KO/TKO,,3.0,2:00,,,0
RmlnaHROb2RlOjYzNzA3,63707,timmy-mason-vs-corey-roberts-63707,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NDQ4NDk=,RmlnaHRlck5vZGU6MjA5MTU=,,MC,,,,,,,-335.0,275.0,1
RmlnaHROb2RlOjYzMjE5,63219,elvin-brito-vs-jeremiah-scott-63219,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6MzQ2Nw==,RmlnaHRlck5vZGU6MjA2NTc=,,MC,,,,,,,,,1
RmlnaHROb2RlOjYyNzQ1,62745,taylor-starling-vs-shelby-cannon-62745,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6MzM2MTk=,RmlnaHRlck5vZGU6Njc0Nzk=,RmlnaHRlck5vZGU6MzM2MTk=,CO,Strawweight,115.0,Decision,Unanimous,5.0,5:00,115.0,-135.0,0
RmlnaHROb2RlOjYyMzA4,62308,gorjan-slaveski-vs-julian-lane-62308,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NDQ4NTU=,RmlnaHRlck5vZGU6MTgzNQ==,RmlnaHRlck5vZGU6MTgzNQ==,ME,Catchweight,165.0,Decision,Unanimous,5.0,5:00,-440.0,340.0,0
RmlnaHROb2RlOjYzODQx,63841,bear-hill-vs-billy-swanson-63841,RXZlbnROb2RlOjY1NzI=,RmlnaHRlck5vZGU6NjYxOTk=,RmlnaHRlck5vZGU6MjI3NDQ=,RmlnaHRlck5vZGU6NjYxOTk=,MC,,,KO/TKO,,3.0,1:20,,,0
RmlnaHROb2RlOjYzOTI4,63928,hasan-alghanim-vs-zachary-pannell-63928,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NTg1NTQ=,RmlnaHRlck5vZGU6NTYyOTU=,RmlnaHRlck5vZGU6NTg1NTQ=,MC,Lightweight,155.0,KO/TKO,,1.0,0:22,-625.0,375.0,0
RmlnaHROb2RlOjYzMjE2,63216,kayden-giroux-vs-joseph-creer-63216,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NjMyOTk=,RmlnaHRlck5vZGU6MzMwMzM=,RmlnaHRlck5vZGU6MzMwMzM=,MC,Catchweight,195.0,KO/TKO,,4.0,2:00,-130.0,-110.0,0
RmlnaHROb2RlOjYzMjEz,63213,kimani-crawford-vs-matt-socholotiuk-63213,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NjMxMDQ=,RmlnaHRlck5vZGU6Mjg0Mzg=,RmlnaHRlck5vZGU6NjMxMDQ=,MC,Catchweight,165.0,Decision,Unanimous,5.0,5:00,-250.0,170.0,0
RmlnaHROb2RlOjYzMjEy,63212,alexandra-lucia-delgado-lopez-vs-emma-murray-63212,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NjMxMDI=,RmlnaHRlck5vZGU6NjUxMDA=,RmlnaHRlck5vZGU6NjMxMDI=,MC,Strawweight,115.0,Decision,Unanimous,5.0,5:00,-275.0,185.0,0
RmlnaHROb2RlOjYzMjEx,63211,bohdan-kotok-vs-brady-meister-63211,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NjMwOTk=,RmlnaHRlck5vZGU6NTI5MjI=,RmlnaHRlck5vZGU6NjMwOTk=,MC,,,KO/TKO,,1.0,1:53,-260.0,175.0,0
RmlnaHROb2RlOjYzMjE0,63214,adam-de-freitas-vs-skyler-mauller-63214,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6MzgwODE=,RmlnaHRlck5vZGU6NjkzNjA=,RmlnaHRlck5vZGU6MzgwODE=,MC,Catchweight,175.0,KO/TKO,,1.0,1:05,-140.0,100.0,0
RmlnaHROb2RlOjYzMzk4,63398,nick-felber-vs-james-dalzell-63398,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NTQyODI=,RmlnaHRlck5vZGU6NzAyMTI=,RmlnaHRlck5vZGU6NTQyODI=,MC,Lightweight,155.0,KO/TKO,,1.0,0:36,-805.0,430.0,0
RmlnaHROb2RlOjYzMjEw,63210,drew-stuve-vs-michael-manno-63210,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NTkzMjA=,RmlnaHRlck5vZGU6NDY3MjE=,,MC,,,,,,,,,1
RmlnaHROb2RlOjYzMjE1,63215,justin-kennedy-vs-caeden-scott-63215,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NjM4OTM=,RmlnaHRlck5vZGU6NjM4Nzk=,RmlnaHRlck5vZGU6NjM4Nzk=,MC,Catchweight,165.0,KO/TKO,,1.0,1:26,350.0,-600.0,0
RmlnaHROb2RlOjYzOTgy,63982,chad-lucanas-vs-tim-tamaki-63982,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NTg1NTY=,RmlnaHRlck5vZGU6NDU3Mg==,RmlnaHRlck5vZGU6NTg1NTY=,CO,Lightweight,155.0,KO/TKO,,1.0,1:59,-550.0,325.0,0
RmlnaHROb2RlOjYzOTI3,63927,drew-stuve-vs-will-santiago-63927,RXZlbnROb2RlOjY1ODU=,RmlnaHRlck5vZGU6NTkzMjA=,RmlnaHRlck5vZGU6ODAxNA==,RmlnaHRlck5vZGU6NTkzMjA=,ME,Catchweight,175.0,KO/TKO,,1.0,1:37,-450.0,275.0,0
RmlnaHROb2RlOjY2MDM0,66034,denis-gondzala-vs-emircan-gulsen-66034,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NTQwNDI=,RmlnaHRlck5vZGU6NzEyMTI=,RmlnaHRlck5vZGU6NzEyMTI=,PL,Catchweight,165.0,KO/TKO,,2.0,1:34,,,0
RmlnaHROb2RlOjYzOTYx,63961,petar-razov-vs-bojan-kosednar-63961,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzA1OTE=,RmlnaHRlck5vZGU6MzY1Mg==,,MC,,,,,,,-400.0,300.0,1
RmlnaHROb2RlOjY2MDM1,66035,alfred-koci-vs-kristijan-jevtovic-66035,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzEyMTM=,RmlnaHRlck5vZGU6NzEyMTQ=,RmlnaHRlck5vZGU6NzEyMTM=,PL,Catchweight,175.0,KO/TKO,,3.0,0:18,170.0,-195.0,0
RmlnaHROb2RlOjY0ODE2,64816,hunor-horvath-vs-ahmet-duman-64816,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzA1OTg=,RmlnaHRlck5vZGU6NzA2ODk=,,MC,,,,,,,,,1
RmlnaHROb2RlOjYzOTY1,63965,nadja-milijancevic-vs-deborah-melhorn-63965,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NTU5MjY=,RmlnaHRlck5vZGU6NzA1OTc=,RmlnaHRlck5vZGU6NzA1OTc=,MC,Featherweight,145.0,Decision,Unanimous,5.0,5:00,-315.0,265.0,0
RmlnaHROb2RlOjYzOTY0,63964,damjan-savanovic-vs-dominik-estorer-63964,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzA1OTY=,RmlnaHRlck5vZGU6NTkxMDg=,RmlnaHRlck5vZGU6NTkxMDg=,MC,,,KO/TKO,,1.0,1:01,425.0,-600.0,0
RmlnaHROb2RlOjYzOTE5,63919,jedrzej-durski-vs-donovan-desmae-63919,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NTU0MTA=,RmlnaHRlck5vZGU6MTU4MDA=,RmlnaHRlck5vZGU6NTU0MTA=,MC,Catchweight,175.0,Decision,Unanimous,5.0,5:00,285.0,-350.0,0
RmlnaHROb2RlOjY2OTg3,66987,issam-khadui-vs-ahmet-duman-66987,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzE1NjI=,RmlnaHRlck5vZGU6NzA2ODk=,RmlnaHRlck5vZGU6NzE1NjI=,MC,Catchweight,140.0,Decision,Unanimous,5.0,5:00,,,0
RmlnaHROb2RlOjYzOTYz,63963,dusan-radovic-vs-stefan-dobrijevic-63963,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzA1OTQ=,RmlnaHRlck5vZGU6NzA1OTU=,RmlnaHRlck5vZGU6NzA1OTU=,MC,Welterweight,170.0,KO/TKO,,3.0,1:16,-210.0,180.0,0
RmlnaHROb2RlOjYzOTY2,63966,hunor-horvath-vs-ahmet-duman-63966,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzA1OTg=,RmlnaHRlck5vZGU6NzA1OTk=,,MC,,,,,,,,,0
RmlnaHROb2RlOjY2MDMz,66033,emre-akbas-vs-gorichkhan-rigi-66033,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NjY0Njk=,RmlnaHRlck5vZGU6NzEyMTE=,RmlnaHRlck5vZGU6NjY0Njk=,MC,Middleweight,185.0,KO/TKO,,3.0,0:34,-275.0,235.0,0
RmlnaHROb2RlOjYzOTE4,63918,vaso-bakocevic-vs-wilhelm-ott-63918,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6ODI4Mg==,RmlnaHRlck5vZGU6MjI0Nzk=,,ME,,,,,,,-400.0,300.0,1
RmlnaHROb2RlOjYzOTYy,63962,dilan-prasovic-vs-lasha-roinishvili-63962,RXZlbnROb2RlOjY2MzQ=,RmlnaHRlck5vZGU6NzA1OTI=,RmlnaHRlck5vZGU6NzA1OTM=,RmlnaHRlck5vZGU6NzA1OTI=,ME,,,KO/TKO,,1.0,1:08,-350.0,275.0,0
RmlnaHROb2RlOjYzOTEx,63911,leonardo-perdomo-vs-arnold-adams-63911,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6NTQxNDQ=,RmlnaHRlck5vZGU6MTM4NDU=,RmlnaHRlck5vZGU6NTQxNDQ=,ME,,,KO/TKO,,1.0,1:09,-5000.0,1800.0,0
RmlnaHROb2RlOjY1ODEx,65811,edgard-plazaola-vs-gary-fox-65811,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6NDM5MjI=,RmlnaHRlck5vZGU6NTAzNDg=,RmlnaHRlck5vZGU6NDM5MjI=,CO,Featherweight,145.0,Decision,Unanimous,5.0,5:00,-900.0,600.0,0
RmlnaHROb2RlOjYzOTE0,63914,nicholas-blume-vs-mikey-furnier-63914,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6NjU0NTg=,RmlnaHRlck5vZGU6NTEzNTM=,,MC,,,,,,,,,1
RmlnaHROb2RlOjYzOTEz,63913,wayna-reid-vs-paulo-games-63913,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6NTAzNTY=,RmlnaHRlck5vZGU6NjM0Mzg=,RmlnaHRlck5vZGU6NjM0Mzg=,MC,Welterweight,170.0,KO/TKO,,3.0,2:00,-800.0,550.0,0
RmlnaHROb2RlOjYzOTUw,63950,jancarlos-rivera-vs-vincent-alsept-63950,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6NjYyMDA=,RmlnaHRlck5vZGU6NzA1ODk=,,MC,,,,,,,,,1
RmlnaHROb2RlOjYzOTUx,63951,rudy-levocz-vs-eric-westbury-63951,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6NTk3Mjk=,RmlnaHRlck5vZGU6NzA1OTA=,,MC,,,,,,,,,1
RmlnaHROb2RlOjY1ODEz,65813,kevin-ferguson-jr-vs-derek-perez-65813,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6MTE5MTA=,RmlnaHRlck5vZGU6MzU1ODM=,,MC,,,,,,,-300.0,250.0,1
RmlnaHROb2RlOjYzOTEy,63912,chris-garcia-vs-austin-lewis-63912,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6NTQxOTg=,RmlnaHRlck5vZGU6NTQ3OTE=,RmlnaHRlck5vZGU6NTQxOTg=,MC,Catchweight,130.0,KO/TKO,,1.0,1:19,-1000.0,700.0,0
RmlnaHROb2RlOjYzOTQ5,63949,bobby-henry-vs-stash-kuykendall-63949,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6Njk0NTM=,RmlnaHRlck5vZGU6NzA1ODg=,RmlnaHRlck5vZGU6Njk0NTM=,MC,Lightweight,155.0,KO/TKO,,2.0,0:34,-600.0,425.0,0
RmlnaHROb2RlOjY1ODEy,65812,jeremy-smith-vs-david-simpson-65812,RXZlbnROb2RlOjY2MTQ=,RmlnaHRlck5vZGU6Mzc1MDE=,RmlnaHRlck5vZGU6MzY5OTQ=,RmlnaHRlck5vZGU6MzY5OTQ=,MC,Middleweight,185.0,KO/TKO,,1.0,0:52,140.0,-160.0,0
