id,bout_id,sportsbook_id,outcome_1_id,fighter_1_odds_open,fighter_1_odds_worst,fighter_1_odds_current,fighter_1_odds_best,outcome_2_id,fighter_2_odds_open,fighter_2_odds_worst,fighter_2_odds_current,fighter_2_odds_best
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEwODc1MjQ=,RmlnaHROb2RlOjM3NTMw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjE5MDM5MA==,-240.0,-275.0,-275.0,-240.0,T3V0Y29tZU5vZGU6MjE5MDM4OQ==,220.0,215.0,215.0,245.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEwODc1MzI=,RmlnaHROb2RlOjYzMzc5,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjE5MDQwNQ==,190.0,125.0,125.0,190.0,T3V0Y29tZU5vZGU6MjE5MDQwNg==,-210.0,-210.0,-155.0,-155.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEwNjc1ODU=,RmlnaHROb2RlOjYzMzc5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjE1MjM0Mw==,170.0,120.0,125.0,170.0,T3V0Y29tZU5vZGU6MjE1MjM0NA==,-210.0,-210.0,-155.0,-150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEwODc4NjM=,RmlnaHROb2RlOjYzMzc5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjE5MTAyOQ==,163.0,110.0,110.0,163.0,T3V0Y29tZU5vZGU6MjE5MTAzMA==,-225.0,-225.0,-154.0,-154.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEwOTE0MzI=,RmlnaHROb2RlOjYzMzc1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjE5NzQ0Mg==,-275.0,-275.0,-275.0,-275.0,T3V0Y29tZU5vZGU6MjE5NzQ0Mw==,188.0,188.0,188.0,188.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEwOTY5MDM=,RmlnaHROb2RlOjYzMzc1,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjIwODMzNw==,-270.0,-270.0,-270.0,-270.0,T3V0Y29tZU5vZGU6MjIwODMzNg==,210.0,210.0,210.0,210.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEwOTMwNTA=,RmlnaHROb2RlOjYzMzc1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjIwMDY2Ng==,-350.0,-350.0,-325.0,-270.0,T3V0Y29tZU5vZGU6MjIwMDY2NQ==,275.0,210.0,250.0,275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExMDU0ODM=,RmlnaHROb2RlOjM3NTI3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjIyNTQ4NQ==,170.0,-140.0,-140.0,170.0,T3V0Y29tZU5vZGU6MjIyNTQ4NA==,-215.0,-215.0,110.0,110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExMzQyODI=,RmlnaHROb2RlOjM3NTI3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjI4MDc4Mw==,-125.0,-125.0,-125.0,-125.0,T3V0Y29tZU5vZGU6MjI4MDc4Mg==,-105.0,-105.0,-105.0,-105.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExMzE3NjI=,RmlnaHROb2RlOjM3NTI3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjI3NTkzNg==,-133.0,-133.0,-133.0,-133.0,T3V0Y29tZU5vZGU6MjI3NTkzNw==,-105.0,-105.0,-105.0,-105.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExMzQyODU=,RmlnaHROb2RlOjM3NTI4,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjI4MDc4OQ==,-285.0,-700.0,-700.0,-285.0,T3V0Y29tZU5vZGU6MjI4MDc4OA==,215.0,215.0,450.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExMDU0ODY=,RmlnaHROb2RlOjM3NTI4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjIyNTQ5MQ==,-145.0,-700.0,-700.0,-145.0,T3V0Y29tZU5vZGU6MjIyNTQ5MA==,115.0,115.0,450.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExMzE3OTY=,RmlnaHROb2RlOjM3NTI4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjI3NTk4MA==,-275.0,-275.0,-275.0,-275.0,T3V0Y29tZU5vZGU6MjI3NTk4MQ==,188.0,188.0,188.0,188.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNTQ3MjA=,RmlnaHROb2RlOjYyOTM0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjMxNzY0Mg==,110.0,-110.0,-110.0,110.0,T3V0Y29tZU5vZGU6MjMxNzY0Mw==,-130.0,-130.0,-120.0,-110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNjkyNzU=,RmlnaHROb2RlOjYyOTM0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjM0NDQ4OQ==,-118.0,-118.0,-118.0,-118.0,T3V0Y29tZU5vZGU6MjM0NDQ5MA==,-118.0,-118.0,-118.0,-118.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNTQ3MjM=,RmlnaHROb2RlOjM3ODUz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjMxNzY0OA==,130.0,130.0,165.0,175.0,T3V0Y29tZU5vZGU6MjMxNzY0OQ==,-160.0,-215.0,-205.0,-160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNjcyNDc=,RmlnaHROb2RlOjM3NTI1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjM0MDc3OA==,-143.0,-143.0,-125.0,-125.0,T3V0Y29tZU5vZGU6MjM0MDc3OQ==,105.0,-110.0,-110.0,105.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNTQ3MTQ=,RmlnaHROb2RlOjM3NTI1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjMxNzYzMA==,-115.0,-155.0,120.0,120.0,T3V0Y29tZU5vZGU6MjMxNzYzMQ==,-115.0,-150.0,-150.0,125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNjcyNjU=,RmlnaHROb2RlOjYyOTMz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjM0MDgxNQ==,105.0,-150.0,-150.0,105.0,T3V0Y29tZU5vZGU6MjM0MDgxNA==,-143.0,-143.0,110.0,110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNTQ3MTk=,RmlnaHROb2RlOjYyOTMz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjMxNzY0MA==,-115.0,-160.0,-160.0,110.0,T3V0Y29tZU5vZGU6MjMxNzY0MQ==,-115.0,-140.0,130.0,130.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExODE5MDQ=,RmlnaHROb2RlOjM3Nzcw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6MjM2ODMzNA==,-140.0,-225.0,-225.0,-135.0,T3V0Y29tZU5vZGU6MjM2ODMzMw==,110.0,105.0,180.0,180.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExODA0NjM=,RmlnaHROb2RlOjM3Nzcw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjM2NTg2OA==,-143.0,-175.0,-175.0,-133.0,T3V0Y29tZU5vZGU6MjM2NTg2OQ==,105.0,-105.0,125.0,125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNzc2NjE=,RmlnaHROb2RlOjM3Nzcw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjM2MDg0Ng==,-300.0,-300.0,-244.0,-115.0,T3V0Y29tZU5vZGU6MjM2MDg0Nw==,240.0,-115.0,194.0,240.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExODA0NjI=,RmlnaHROb2RlOjM3ODIx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjM2NTg2Ng==,140.0,140.0,140.0,163.0,T3V0Y29tZU5vZGU6MjM2NTg2Nw==,-200.0,-225.0,-200.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNzc2NjI=,RmlnaHROb2RlOjM3ODIx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjM2MDg0OQ==,130.0,105.0,110.0,185.0,T3V0Y29tZU5vZGU6MjM2MDg0OA==,-160.0,-225.0,-140.0,-135.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExODE5MDY=,RmlnaHROb2RlOjM3ODUx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6MjM2ODMzOA==,-240.0,-700.0,-650.0,-240.0,T3V0Y29tZU5vZGU6MjM2ODMzNw==,190.0,190.0,425.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExODA0NjE=,RmlnaHROb2RlOjM3ODUx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjM2NTg2NA==,-333.0,-699.0,-699.0,-333.0,T3V0Y29tZU5vZGU6MjM2NTg2NQ==,220.0,220.0,400.0,400.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNzc5MDA=,RmlnaHROb2RlOjM3ODUx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjM2MTMyNA==,-240.0,-240.0,-240.0,-240.0,T3V0Y29tZU5vZGU6MjM2MTMyNQ==,190.0,190.0,190.0,190.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNzc2NjQ=,RmlnaHROb2RlOjM3ODUx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjM2MDg1Mg==,-225.0,-700.0,-500.0,-225.0,T3V0Y29tZU5vZGU6MjM2MDg1Mw==,185.0,185.0,375.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExODE5MDc=,RmlnaHROb2RlOjM3ODM1,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6MjM2ODM0MA==,-200.0,-260.0,-260.0,-200.0,T3V0Y29tZU5vZGU6MjM2ODMzOQ==,160.0,160.0,200.0,200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExODA0NTg=,RmlnaHROb2RlOjM3ODM1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjM2NTg1OA==,-225.0,-225.0,-225.0,-225.0,T3V0Y29tZU5vZGU6MjM2NTg1OQ==,163.0,163.0,163.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNzc5MDI=,RmlnaHROb2RlOjM3ODM1,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjM2MTMyOA==,-120.0,-200.0,-200.0,-120.0,T3V0Y29tZU5vZGU6MjM2MTMyOQ==,-110.0,-110.0,160.0,160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDExNzc2NjY=,RmlnaHROb2RlOjM3ODM1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjM2MDg1Ng==,-115.0,-260.0,-260.0,-115.0,T3V0Y29tZU5vZGU6MjM2MDg1Nw==,-115.0,-115.0,200.0,200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNDQ5MzE=,RmlnaHROb2RlOjM3OTQ3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjQ5MDUzNQ==,-200.0,-400.0,-300.0,-188.0,T3V0Y29tZU5vZGU6MjQ5MDUzNg==,140.0,138.0,210.0,275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyMzgwNTM=,RmlnaHROb2RlOjM3OTQ3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjQ3NzIzNg==,100.0,-350.0,-350.0,100.0,T3V0Y29tZU5vZGU6MjQ3NzIzNw==,-130.0,-130.0,275.0,275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNDQ5NTM=,RmlnaHROb2RlOjM3OTk4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjQ5MDU3OQ==,-175.0,-175.0,-143.0,-143.0,T3V0Y29tZU5vZGU6MjQ5MDU4MA==,125.0,105.0,105.0,125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNDc0ODA=,RmlnaHROb2RlOjYyODQ5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjQ5NTE3Mw==,-260.0,-700.0,-700.0,-260.0,T3V0Y29tZU5vZGU6MjQ5NTE3Mg==,200.0,200.0,450.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNDY3Mjk=,RmlnaHROb2RlOjYyODQ5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjQ5Mzg4OQ==,-250.0,-833.0,-833.0,-250.0,T3V0Y29tZU5vZGU6MjQ5Mzg5MA==,175.0,175.0,425.0,425.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyMzgwNTQ=,RmlnaHROb2RlOjYyODUw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjQ3NzIzOQ==,-140.0,-1800.0,-1800.0,-140.0,T3V0Y29tZU5vZGU6MjQ3NzIzOA==,110.0,110.0,900.0,900.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNDQ5Mzg=,RmlnaHROb2RlOjYyODUw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjQ5MDU0OQ==,-350.0,-1205.0,-1205.0,-350.0,T3V0Y29tZU5vZGU6MjQ5MDU1MA==,240.0,240.0,600.0,600.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNDQ5NTI=,RmlnaHROb2RlOjYyODUx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjQ5MDU3OA==,188.0,188.0,220.0,220.0,T3V0Y29tZU5vZGU6MjQ5MDU3Nw==,-275.0,-333.0,-333.0,-275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyMzgwNTY=,RmlnaHROb2RlOjYyODUx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjQ3NzI0Mg==,120.0,120.0,280.0,280.0,T3V0Y29tZU5vZGU6MjQ3NzI0Mw==,-150.0,-355.0,-355.0,-150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNjkwNzQ=,RmlnaHROb2RlOjM4MzM3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6MjUzNDMwMA==,-210.0,-210.0,-210.0,-210.0,T3V0Y29tZU5vZGU6MjUzNDMwMQ==,165.0,165.0,165.0,165.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzMzI5OTU=,RmlnaHROb2RlOjM4MzM3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6MjY1OTk2Mg==,-210.0,-210.0,-210.0,-210.0,T3V0Y29tZU5vZGU6MjY1OTk2Mw==,165.0,165.0,165.0,165.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNjU5Njc=,RmlnaHROb2RlOjM4MzM3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjUyOTQ5OQ==,-200.0,-210.0,-180.0,-180.0,T3V0Y29tZU5vZGU6MjUyOTQ5OA==,160.0,150.0,150.0,170.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzMTExMzk=,RmlnaHROb2RlOjM4MzM3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjYxNjczMQ==,-210.0,-210.0,-210.0,-210.0,T3V0Y29tZU5vZGU6MjYxNjczMA==,165.0,165.0,165.0,165.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyODU3MTI=,RmlnaHROb2RlOjM4MzM3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjU2NjAwMA==,-225.0,-225.0,-225.0,-225.0,T3V0Y29tZU5vZGU6MjU2NjAwMQ==,163.0,163.0,163.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzMzI5OTA=,RmlnaHROb2RlOjM4MzAw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6MjY1OTk1Mg==,-200.0,-200.0,-200.0,-200.0,T3V0Y29tZU5vZGU6MjY1OTk1Mw==,160.0,160.0,160.0,160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyODU2ODA=,RmlnaHROb2RlOjM4MzAw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjU2NTkzNg==,-200.0,-225.0,-225.0,-200.0,T3V0Y29tZU5vZGU6MjU2NTkzNw==,140.0,140.0,163.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNjU5NjE=,RmlnaHROb2RlOjM4MzAw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjUyOTQ4Nw==,-200.0,-215.0,-200.0,-200.0,T3V0Y29tZU5vZGU6MjUyOTQ4Ng==,160.0,160.0,160.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzMTExMzM=,RmlnaHROb2RlOjM4MzAw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjYxNjcxOQ==,-200.0,-200.0,-200.0,-200.0,T3V0Y29tZU5vZGU6MjYxNjcxOA==,160.0,160.0,160.0,160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEyNjkwNzM=,RmlnaHROb2RlOjM4MzAw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6MjUzNDI5OA==,-200.0,-210.0,-200.0,-200.0,T3V0Y29tZU5vZGU6MjUzNDI5OQ==,160.0,160.0,160.0,165.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzMzI5NTE=,RmlnaHROb2RlOjM4Mzgy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjY1OTg3NA==,-145.0,-300.0,-300.0,-145.0,T3V0Y29tZU5vZGU6MjY1OTg3NQ==,115.0,115.0,240.0,240.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNjg0MDY=,RmlnaHROb2RlOjM4MzQ3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjcyNjEzNA==,-300.0,-300.0,-300.0,-300.0,T3V0Y29tZU5vZGU6MjcyNjEzMw==,250.0,250.0,250.0,250.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNDgxODE=,RmlnaHROb2RlOjM4MzQ3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjY4ODY4OA==,-200.0,-400.0,-290.0,-200.0,T3V0Y29tZU5vZGU6MjY4ODY4Nw==,160.0,160.0,230.0,300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNjE2NTk=,RmlnaHROb2RlOjM4MzQ3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjcxNDE2MA==,-450.0,-450.0,-300.0,-300.0,T3V0Y29tZU5vZGU6MjcxNDE2MQ==,280.0,230.0,230.0,280.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNjE2NjA=,RmlnaHROb2RlOjM4NjQx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjcxNDE2Mg==,-105.0,-133.0,-133.0,-105.0,T3V0Y29tZU5vZGU6MjcxNDE2Mw==,-133.0,-133.0,-100.0,-100.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNjg0MDc=,RmlnaHROb2RlOjM4NjQx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjcyNjEzNg==,-140.0,-140.0,-140.0,-140.0,T3V0Y29tZU5vZGU6MjcyNjEzNQ==,110.0,110.0,110.0,110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNDgxODI=,RmlnaHROb2RlOjM4NjQx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjY4ODY5MA==,-115.0,-135.0,-130.0,-105.0,T3V0Y29tZU5vZGU6MjY4ODY4OQ==,-115.0,-125.0,100.0,105.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNjg0MDk=,RmlnaHROb2RlOjM4NjQy,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6MjcyNjEzOQ==,200.0,200.0,200.0,200.0,T3V0Y29tZU5vZGU6MjcyNjE0MA==,-260.0,-260.0,-260.0,-260.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNDgxODQ=,RmlnaHROb2RlOjM4NjQy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6MjY4ODY5Mw==,-105.0,-105.0,200.0,215.0,T3V0Y29tZU5vZGU6MjY4ODY5NA==,-125.0,-275.0,-260.0,-125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzNjE2NTg=,RmlnaHROb2RlOjM4NjQy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjcxNDE1OA==,188.0,188.0,188.0,188.0,T3V0Y29tZU5vZGU6MjcxNDE1OQ==,-275.0,-275.0,-275.0,-275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzODg4MjU=,RmlnaHROb2RlOjM5MDg0,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6Mjc2MzQzNw==,115.0,105.0,105.0,115.0,T3V0Y29tZU5vZGU6Mjc2MzQzOA==,-155.0,-155.0,-155.0,-155.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzODUzOTU=,RmlnaHROb2RlOjM5MDg0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6Mjc1Njc5Mw==,100.0,-120.0,-120.0,125.0,T3V0Y29tZU5vZGU6Mjc1Njc5NA==,-130.0,-155.0,-110.0,-110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzOTg4Njg=,RmlnaHROb2RlOjM5MDg0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6Mjc4MjQyMw==,115.0,-100.0,-100.0,115.0,T3V0Y29tZU5vZGU6Mjc4MjQyNA==,-150.0,-150.0,-133.0,-133.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzOTg4NjY=,RmlnaHROb2RlOjM4ODQz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6Mjc4MjQxOQ==,-200.0,-200.0,-200.0,-200.0,T3V0Y29tZU5vZGU6Mjc4MjQyMA==,150.0,150.0,150.0,150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzODU0MDE=,RmlnaHROb2RlOjM4ODQz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6Mjc1NjgwNg==,-225.0,-225.0,-205.0,-205.0,T3V0Y29tZU5vZGU6Mjc1NjgwNQ==,185.0,165.0,165.0,185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzODg4MzE=,RmlnaHROb2RlOjM4ODQz,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6Mjc2MzQ1MA==,-205.0,-205.0,-205.0,-205.0,T3V0Y29tZU5vZGU6Mjc2MzQ0OQ==,185.0,165.0,165.0,185.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzODg4Mjc=,RmlnaHROb2RlOjM4ODMx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6Mjc2MzQ0MQ==,115.0,105.0,105.0,115.0,T3V0Y29tZU5vZGU6Mjc2MzQ0Mg==,-155.0,-155.0,-155.0,-155.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzOTg4NjM=,RmlnaHROb2RlOjM4ODMx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6Mjc4MjQxMw==,125.0,125.0,125.0,125.0,T3V0Y29tZU5vZGU6Mjc4MjQxNA==,-163.0,-163.0,-163.0,-163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzODUzOTc=,RmlnaHROb2RlOjM4ODMx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6Mjc1Njc5Nw==,100.0,100.0,120.0,140.0,T3V0Y29tZU5vZGU6Mjc1Njc5OA==,-130.0,-170.0,-150.0,-130.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDE0NzA2NjE=,RmlnaHROb2RlOjM5MTEx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjkyMTQ1MQ==,-225.0,-250.0,-250.0,-225.0,T3V0Y29tZU5vZGU6MjkyMTQ1Mg==,163.0,163.0,175.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzOTY1NDc=,RmlnaHROb2RlOjM5MTEx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6Mjc3ODA0MA==,-205.0,-325.0,-205.0,-152.0,T3V0Y29tZU5vZGU6Mjc3ODAzOQ==,165.0,122.0,165.0,250.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDE0NzA2ODY=,RmlnaHROb2RlOjM5MTEy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MjkyMTUwMQ==,-175.0,-175.0,-175.0,-175.0,T3V0Y29tZU5vZGU6MjkyMTUwMg==,125.0,125.0,125.0,125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDEzOTY1NTY=,RmlnaHROb2RlOjM5MTEy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6Mjc3ODA1OA==,-160.0,-220.0,-220.0,-160.0,T3V0Y29tZU5vZGU6Mjc3ODA1Nw==,130.0,130.0,180.0,180.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDE0MzI0ODg=,RmlnaHROb2RlOjM5Mjg4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6Mjg0NzEwOQ==,-185.0,-185.0,-185.0,-185.0,T3V0Y29tZU5vZGU6Mjg0NzEwOA==,155.0,155.0,155.0,155.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDE1MTY0NDU=,RmlnaHROb2RlOjM5Mjg3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6MzAwOTUzNQ==,-275.0,-275.0,-275.0,-275.0,T3V0Y29tZU5vZGU6MzAwOTUzNg==,188.0,188.0,188.0,188.0
