bout_id,offer_type_id,is_not,average_odds,fighter_pk,description,not_description
RmlnaHROb2RlOjUyODc2,STRAIGHT,0,-451,27952.0,,
RmlnaHROb2RlOjUyNDQw,OVERUNDER_1.5,0,165,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNDQw,OVERUNDER_1.5,1,-225,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNDQw,STRAIGHT,0,411,41266.0,,
RmlnaHROb2RlOjUyNDQw,STRAIGHT,0,-713,50466.0,,
RmlnaHROb2RlOjUyNTU5,STRAIGHT,0,-730,54791.0,,
RmlnaHROb2RlOjUyNTU5,STRAIGHT,0,450,42226.0,,
RmlnaHROb2RlOjUyNDAx,STRAIGHT,0,-279,59106.0,,
RmlnaHROb2RlOjUyNDAx,STRAIGHT,0,206,51353.0,,
RmlnaHROb2RlOjUyMzI3,TOTAL_TD,1,-168,,Over {value} Takedowns,Under {value} Takedowns
RmlnaHROb2RlOjUyMzI3,OVERUNDER_1.5,0,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzI3,OVERUNDER_1.5,1,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzI3,TOTAL_SS,0,-117,,Over {value} Significant Strikes,Under {value} Significant Strikes
RmlnaHROb2RlOjUyMzI3,STRAIGHT,0,-215,47034.0,,
RmlnaHROb2RlOjUyMzI3,STRAIGHT,0,159,57236.0,,
RmlnaHROb2RlOjUyMzI3,TOTAL_TD,0,131,,Over {value} Takedowns,Under {value} Takedowns
RmlnaHROb2RlOjUyMzI3,TOTAL_SS,1,-117,,Over {value} Significant Strikes,Under {value} Significant Strikes
RmlnaHROb2RlOjUyMTUw,STRAIGHT,0,-334,47574.0,,
RmlnaHROb2RlOjUyMTUw,OVERUNDER_2.5,1,-189,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyMTUw,OVERUNDER_2.5,0,145,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyMTUw,STRAIGHT,0,233,4660.0,,
RmlnaHROb2RlOjUzMTY1,STRAIGHT,0,-100,50348.0,,
RmlnaHROb2RlOjUzMTY1,OVERUNDER_3.5,0,-130,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzMTY1,OVERUNDER_3.5,1,-109,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzMTY1,OVERUNDER_4.5,1,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUzMTY1,OVERUNDER_4.5,0,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUzMTY1,STRAIGHT,0,-134,47126.0,,
RmlnaHROb2RlOjUyOTY2,OVERUNDER_2.5,0,-135,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyOTY2,OVERUNDER_2.5,1,-105,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyOTY2,STRAIGHT,0,278,52929.0,,
RmlnaHROb2RlOjUyOTY2,STRAIGHT,0,-418,3704.0,,
RmlnaHROb2RlOjUyMzYz,STRAIGHT,0,-132,56782.0,,
RmlnaHROb2RlOjUyMzYz,STRAIGHT,0,-102,50344.0,,
RmlnaHROb2RlOjUyMzI5,STRAIGHT,0,129,56783.0,,
RmlnaHROb2RlOjUyMzI5,OVERUNDER_2.5,0,100,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyMzI5,OVERUNDER_2.5,1,-140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyMzI5,STRAIGHT,0,-172,50350.0,,
RmlnaHROb2RlOjUyMTQ5,OVERUNDER_3.5,1,-130,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyMTQ5,STRAIGHT,0,265,14441.0,,
RmlnaHROb2RlOjUyMTQ5,STRAIGHT,0,-359,27786.0,,
RmlnaHROb2RlOjUyMTQ5,OVERUNDER_3.5,0,-109,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzMTY2,STRAIGHT,0,137,59075.0,,
RmlnaHROb2RlOjUzMTY2,STRAIGHT,0,-181,56662.0,,
RmlnaHROb2RlOjUyMzYy,OVERUNDER_1.5,0,-125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzYy,OVERUNDER_1.5,1,-114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzYy,STRAIGHT,0,297,59072.0,,
RmlnaHROb2RlOjUyMzYy,STRAIGHT,0,-447,59073.0,,
RmlnaHROb2RlOjUyOTU2,STRAIGHT,0,128,49249.0,,
RmlnaHROb2RlOjUyOTU2,STRAIGHT,0,-170,3467.0,,
RmlnaHROb2RlOjUyNzk1,STRAIGHT,0,330,30073.0,,
RmlnaHROb2RlOjUyNzk1,OVERUNDER_1.5,1,-109,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNzk1,OVERUNDER_1.5,0,-130,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNzk1,STRAIGHT,0,-497,1965.0,,
RmlnaHROb2RlOjUzMjAy,STRAIGHT,0,160,59962.0,,
RmlnaHROb2RlOjUzMjAy,STRAIGHT,0,-204,56772.0,,
RmlnaHROb2RlOjUyOTU5,STRAIGHT,0,-153,31683.0,,
RmlnaHROb2RlOjUyOTU5,STRAIGHT,0,116,14592.0,,
RmlnaHROb2RlOjUzMTU0,STRAIGHT,0,109,56295.0,,
RmlnaHROb2RlOjUzMTU0,STRAIGHT,0,-148,11809.0,,
RmlnaHROb2RlOjUyOTYw,STRAIGHT,0,166,17716.0,,
RmlnaHROb2RlOjUyOTYw,STRAIGHT,0,-218,14700.0,,
RmlnaHROb2RlOjUyOTU3,STRAIGHT,0,212,42807.0,,
RmlnaHROb2RlOjUyOTU3,STRAIGHT,0,-296,43175.0,,
RmlnaHROb2RlOjUyOTU4,STRAIGHT,0,-112,9115.0,,
RmlnaHROb2RlOjUyOTU4,STRAIGHT,0,-120,35194.0,,
RmlnaHROb2RlOjUzNDY2,STRAIGHT,0,-193,8501.0,,
RmlnaHROb2RlOjUzNDY2,STRAIGHT,0,146,36907.0,,
RmlnaHROb2RlOjUyNjA0,OVERUNDER_2.5,1,-154,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNjA0,OVERUNDER_2.5,0,114,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNjA0,STRAIGHT,0,377,573.0,,
RmlnaHROb2RlOjUyNjA0,STRAIGHT,0,-593,10893.0,,
RmlnaHROb2RlOjUzNDYz,OVERUNDER_1.5,0,-135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDYz,STRAIGHT,0,159,17276.0,,
RmlnaHROb2RlOjUzNDYz,OVERUNDER_1.5,1,-105,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDYz,STRAIGHT,0,-212,45130.0,,
RmlnaHROb2RlOjUzMTM2,OVERUNDER_3.5,0,-170,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzMTM2,STRAIGHT,0,-151,59829.0,,
RmlnaHROb2RlOjUzMTM2,STRAIGHT,0,117,38600.0,,
RmlnaHROb2RlOjUzMTM2,OVERUNDER_3.5,1,129,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzNDYx,OVERUNDER_3.5,1,-114,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzNDYx,STRAIGHT,0,-433,45147.0,,
RmlnaHROb2RlOjUzNDYx,STRAIGHT,0,299,27952.0,,
RmlnaHROb2RlOjUzNDYx,OVERUNDER_3.5,0,-125,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzOTIz,OVERUNDER_4.5,0,-180,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUzOTIz,STRAIGHT,0,-124,51719.0,,
RmlnaHROb2RlOjUzOTIz,OVERUNDER_4.5,1,140,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUzOTIz,STRAIGHT,0,-101,42235.0,,
RmlnaHROb2RlOjUzNTEy,STRAIGHT,0,-230,4900.0,,
RmlnaHROb2RlOjUzNTEy,STRAIGHT,0,164,60155.0,,
RmlnaHROb2RlOjUzNTEz,OVERUNDER_1.5,0,-135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNTEz,STRAIGHT,0,-107,29923.0,,
RmlnaHROb2RlOjUzNTEz,OVERUNDER_1.5,1,-105,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNTEz,STRAIGHT,0,-123,60156.0,,
RmlnaHROb2RlOjUzNDU5,STRAIGHT,0,334,1040.0,,
RmlnaHROb2RlOjUzNDU5,OVERUNDER_1.5,1,-175,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDU5,OVERUNDER_1.5,0,135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDU5,STRAIGHT,0,-505,20.0,,
RmlnaHROb2RlOjUzMzY3,STRAIGHT,0,-255,60072.0,,
RmlnaHROb2RlOjUzMzY3,STRAIGHT,0,193,1751.0,,
RmlnaHROb2RlOjUzMzY3,OVERUNDER_2.5,1,-120,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzMzY3,OVERUNDER_2.5,0,-120,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzMjE2,STRAIGHT,0,-236,48946.0,,
RmlnaHROb2RlOjUzMjE2,STRAIGHT,0,174,1835.0,,
RmlnaHROb2RlOjUzMjE2,OVERUNDER_4.5,0,-165,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUzMjE2,OVERUNDER_4.5,1,125,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUzNDM1,STRAIGHT,0,208,1594.0,,
RmlnaHROb2RlOjUzNDM1,STRAIGHT,0,-283,62.0,,
RmlnaHROb2RlOjU0MjU5,OVERUNDER_1.5,1,104,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0MjU5,STRAIGHT,0,-1049,51026.0,,
RmlnaHROb2RlOjU0MjU5,STRAIGHT,0,527,1887.0,,
RmlnaHROb2RlOjU0MjU5,OVERUNDER_1.5,0,-145,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0MDM4,STRAIGHT,0,-533,35214.0,,
RmlnaHROb2RlOjU0MDM4,OVERUNDER_1.5,0,135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0MDM4,STRAIGHT,0,335,28697.0,,
RmlnaHROb2RlOjU0MDM4,OVERUNDER_1.5,1,-175,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDQy,STRAIGHT,0,-102,8169.0,,
RmlnaHROb2RlOjUzNDQy,STRAIGHT,0,-128,24900.0,,
RmlnaHROb2RlOjUzMjc4,STRAIGHT,0,320,51587.0,,
RmlnaHROb2RlOjUzMjc4,STRAIGHT,0,-462,45128.0,,
RmlnaHROb2RlOjUzNDM3,STRAIGHT,0,156,53876.0,,
RmlnaHROb2RlOjUzNDM3,STRAIGHT,0,-214,59998.0,,
RmlnaHROb2RlOjUzNDM3,OVERUNDER_1.5,1,-154,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDM3,OVERUNDER_1.5,0,114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNTA2,STRAIGHT,0,-1238,2041.0,,
RmlnaHROb2RlOjUzNTA2,STRAIGHT,0,615,56773.0,,
RmlnaHROb2RlOjUzNTA2,OVERUNDER_1.5,0,125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNTA2,OVERUNDER_1.5,1,-165,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDM5,OVERUNDER_3.5,1,-125,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzNDM5,STRAIGHT,0,-137,60034.0,,
RmlnaHROb2RlOjUzNDM5,STRAIGHT,0,100,8777.0,,
RmlnaHROb2RlOjUzNDM5,OVERUNDER_3.5,0,-114,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzMjEz,STRAIGHT,0,491,47618.0,,
RmlnaHROb2RlOjUzMjEz,STRAIGHT,0,-919,39446.0,,
RmlnaHROb2RlOjUzNDQx,STRAIGHT,0,-1022,59999.0,,
RmlnaHROb2RlOjUzNDQx,STRAIGHT,0,534,60000.0,,
RmlnaHROb2RlOjUzNDQx,OVERUNDER_1.5,1,-255,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDQx,OVERUNDER_1.5,0,179,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNTI1,OVERUNDER_2.5,1,-154,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzNTI1,STRAIGHT,0,-179,6931.0,,
RmlnaHROb2RlOjUzNTI1,OVERUNDER_2.5,0,114,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzNTI1,STRAIGHT,0,134,830.0,,
RmlnaHROb2RlOjUzNDMz,STRAIGHT,0,-248,7842.0,,
RmlnaHROb2RlOjUzNDMz,STRAIGHT,0,185,11608.0,,
RmlnaHROb2RlOjUzNDMz,OVERUNDER_2.5,1,-140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzNDMz,OVERUNDER_2.5,0,100,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzNDMw,STRAIGHT,0,161,306.0,,
RmlnaHROb2RlOjUzNDMw,STRAIGHT,0,-198,8759.0,,
RmlnaHROb2RlOjUzNDI4,STRAIGHT,0,-186,45463.0,,
RmlnaHROb2RlOjUzNDI4,STRAIGHT,0,142,1248.0,,
RmlnaHROb2RlOjUzNDI5,STRAIGHT,0,-157,8152.0,,
RmlnaHROb2RlOjUzNDI5,STRAIGHT,0,115,173.0,,
RmlnaHROb2RlOjUzNTI0,STRAIGHT,0,-196,43004.0,,
RmlnaHROb2RlOjUzNTI0,OVERUNDER_3.5,1,-180,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzNTI0,OVERUNDER_3.5,0,140,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUzNTI0,STRAIGHT,0,145,138.0,,
RmlnaHROb2RlOjUzNDMx,STRAIGHT,0,-531,9202.0,,
RmlnaHROb2RlOjUzNDMx,OVERUNDER_2.5,1,-195,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzNDMx,OVERUNDER_2.5,0,148,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUzNDMx,STRAIGHT,0,353,33621.0,,
RmlnaHROb2RlOjUzNDc4,STRAIGHT,0,-265,49033.0,,
RmlnaHROb2RlOjUzNDc4,OVERUNDER_1.5,0,-125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDc4,OVERUNDER_1.5,1,-114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDc4,STRAIGHT,0,188,20915.0,,
RmlnaHROb2RlOjUzNTQw,STRAIGHT,0,-214,10647.0,,
RmlnaHROb2RlOjUzNTQw,OVERUNDER_1.5,0,148,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNTQw,STRAIGHT,0,164,60190.0,,
RmlnaHROb2RlOjUzNTQw,OVERUNDER_1.5,1,-195,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDMy,STRAIGHT,0,-127,22973.0,,
RmlnaHROb2RlOjUzNDMy,STRAIGHT,0,-106,35476.0,,
RmlnaHROb2RlOjU0MzQ0,STRAIGHT,0,-576,61972.0,,
RmlnaHROb2RlOjU0MzQ0,STRAIGHT,0,355,61971.0,,
RmlnaHROb2RlOjU0MzQz,STRAIGHT,0,120,61970.0,,
RmlnaHROb2RlOjU0MzQz,STRAIGHT,0,-163,61969.0,,
RmlnaHROb2RlOjUzNTM3,STRAIGHT,0,-229,6202.0,,
RmlnaHROb2RlOjUzNTM3,STRAIGHT,0,168,60189.0,,
RmlnaHROb2RlOjU0MzQx,STRAIGHT,0,106,61966.0,,
RmlnaHROb2RlOjU0MzQx,STRAIGHT,0,-141,61965.0,,
RmlnaHROb2RlOjU0MzM5,STRAIGHT,0,-138,61963.0,,
RmlnaHROb2RlOjU0MzM5,STRAIGHT,0,110,48292.0,,
RmlnaHROb2RlOjU0MzM5,STRAIGHT,0,101,61962.0,,
RmlnaHROb2RlOjU0MzIz,STRAIGHT,0,-194,33524.0,,
RmlnaHROb2RlOjU0MzIz,STRAIGHT,0,147,56453.0,,
RmlnaHROb2RlOjU0MTYw,STRAIGHT,0,207,61722.0,,
RmlnaHROb2RlOjU0MTYw,STRAIGHT,0,-292,26778.0,,
RmlnaHROb2RlOjU0MzQw,STRAIGHT,0,-285,59235.0,,
RmlnaHROb2RlOjU0MzQw,STRAIGHT,0,202,61964.0,,
RmlnaHROb2RlOjUzNTIz,STRAIGHT,0,528,56142.0,,
RmlnaHROb2RlOjUzNTIz,STRAIGHT,0,-1017,55877.0,,
RmlnaHROb2RlOjUzNDE3,STRAIGHT,0,430,60140.0,,
RmlnaHROb2RlOjUzNDE3,STRAIGHT,0,-737,35254.0,,
RmlnaHROb2RlOjUzNTM2,STRAIGHT,0,-213,60188.0,,
RmlnaHROb2RlOjUzNTM2,STRAIGHT,0,161,48937.0,,
RmlnaHROb2RlOjU0Mjg4,STRAIGHT,0,118,45677.0,,
RmlnaHROb2RlOjU0Mjg4,OVERUNDER_1.5,0,114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjg4,STRAIGHT,0,-156,51700.0,,
RmlnaHROb2RlOjU0Mjg4,OVERUNDER_1.5,1,-154,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDAx,OVERUNDER_1.5,1,-200,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDAx,OVERUNDER_1.5,0,150,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDAx,STRAIGHT,0,-160,48936.0,,
RmlnaHROb2RlOjUzNDAx,STRAIGHT,0,124,42237.0,,
RmlnaHROb2RlOjUzNDAy,OVERUNDER_1.5,1,-109,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDAy,STRAIGHT,0,336,2973.0,,
RmlnaHROb2RlOjUzNDAy,STRAIGHT,0,-513,5805.0,,
RmlnaHROb2RlOjUzNDAy,OVERUNDER_1.5,0,-130,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzOTUz,OVERUNDER_1.5,1,-154,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzOTUz,OVERUNDER_1.5,0,114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzOTUz,STRAIGHT,0,488,61553.0,,
RmlnaHROb2RlOjUzOTUz,STRAIGHT,0,-822,41551.0,,
RmlnaHROb2RlOjUzNDE2,STRAIGHT,0,654,55876.0,,
RmlnaHROb2RlOjUzNDE2,STRAIGHT,0,-1343,60139.0,,
RmlnaHROb2RlOjUzNDE4,STRAIGHT,0,187,16350.0,,
RmlnaHROb2RlOjUzNDE4,OVERUNDER_1.5,0,129,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDE4,STRAIGHT,0,-261,5307.0,,
RmlnaHROb2RlOjUzNDE4,OVERUNDER_1.5,1,-170,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDAz,STRAIGHT,0,112,27914.0,,
RmlnaHROb2RlOjUzNDAz,OVERUNDER_1.5,0,-145,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUzNDAz,STRAIGHT,0,-151,2552.0,,
RmlnaHROb2RlOjUzNDAz,OVERUNDER_1.5,1,104,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjgy,OVERUNDER_1.5,1,-154,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjgy,STRAIGHT,0,157,61830.0,,
RmlnaHROb2RlOjU0Mjgy,OVERUNDER_1.5,0,114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjgy,STRAIGHT,0,-211,61829.0,,
RmlnaHROb2RlOjUzOTQy,STRAIGHT,0,144,59110.0,,
RmlnaHROb2RlOjUzOTQy,STRAIGHT,0,-190,61552.0,,
RmlnaHROb2RlOjU0Mjcz,STRAIGHT,0,343,61818.0,,
RmlnaHROb2RlOjU0Mjcz,OVERUNDER_1.5,0,114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjcz,OVERUNDER_1.5,1,-154,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjcz,STRAIGHT,0,-546,51705.0,,
RmlnaHROb2RlOjU0Mjc0,OVERUNDER_1.5,0,-135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjc0,STRAIGHT,0,-153,49031.0,,
RmlnaHROb2RlOjU0Mjc0,OVERUNDER_1.5,1,-105,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjc0,STRAIGHT,0,116,61819.0,,
RmlnaHROb2RlOjU0MjUy,STRAIGHT,0,-524,47574.0,,
RmlnaHROb2RlOjU0MjUy,OVERUNDER_2.5,0,120,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjU0MjUy,OVERUNDER_2.5,1,-160,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjU0MjUy,STRAIGHT,0,337,9796.0,,
RmlnaHROb2RlOjU0Mjc5,STRAIGHT,0,191,61824.0,,
RmlnaHROb2RlOjU0Mjc5,STRAIGHT,0,-272,56780.0,,
RmlnaHROb2RlOjU0Mjc5,OVERUNDER_1.5,0,-105,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjc5,OVERUNDER_1.5,1,-135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjc1,STRAIGHT,0,-102,47124.0,,
RmlnaHROb2RlOjU0Mjc1,STRAIGHT,0,-135,61820.0,,
RmlnaHROb2RlOjU0MzIw,STRAIGHT,0,-247,29797.0,,
RmlnaHROb2RlOjU0MzIw,OVERUNDER_1.5,0,-114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0MzIw,STRAIGHT,0,177,3669.0,,
RmlnaHROb2RlOjU0MzIw,OVERUNDER_1.5,1,-125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjc2,STRAIGHT,0,137,61821.0,,
RmlnaHROb2RlOjU0Mjc2,STRAIGHT,0,-180,56662.0,,
RmlnaHROb2RlOjU0Mjc2,OVERUNDER_1.5,0,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjc2,OVERUNDER_1.5,1,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjgx,OVERUNDER_1.5,0,100,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Mjgx,STRAIGHT,0,-178,61828.0,,
RmlnaHROb2RlOjU0Mjgx,STRAIGHT,0,132,61827.0,,
RmlnaHROb2RlOjU0Mjgx,OVERUNDER_1.5,1,-140,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0MTI2,STRAIGHT,0,146,42832.0,,
RmlnaHROb2RlOjU0MTI2,STRAIGHT,0,-196,50356.0,,
RmlnaHROb2RlOjU0OTg0,STRAIGHT,0,352,6378.0,,
RmlnaHROb2RlOjU0OTg0,STRAIGHT,0,-552,3537.0,,
RmlnaHROb2RlOjU0MDky,STRAIGHT,0,142,36994.0,,
RmlnaHROb2RlOjU0MDky,STRAIGHT,0,-189,55054.0,,
RmlnaHROb2RlOjU0MDkw,STRAIGHT,0,527,2126.0,,
RmlnaHROb2RlOjU0MDkw,STRAIGHT,0,-939,54144.0,,
RmlnaHROb2RlOjU0MDgz,STRAIGHT,0,-145,44762.0,,
RmlnaHROb2RlOjU0MDgz,STRAIGHT,0,111,42230.0,,
RmlnaHROb2RlOjU0MDkx,STRAIGHT,0,179,47316.0,,
RmlnaHROb2RlOjU0MDkx,STRAIGHT,0,-250,43922.0,,
RmlnaHROb2RlOjU0MDg5,STRAIGHT,0,500,59120.0,,
RmlnaHROb2RlOjU0MDg5,STRAIGHT,0,-999,54198.0,,
RmlnaHROb2RlOjU0MDg0,STRAIGHT,0,-162,23140.0,,
RmlnaHROb2RlOjU0MDg0,STRAIGHT,0,121,2736.0,,
RmlnaHROb2RlOjU0MDg2,STRAIGHT,0,-255,49676.0,,
RmlnaHROb2RlOjU0MDg2,STRAIGHT,0,184,43533.0,,
RmlnaHROb2RlOjU0MDg1,STRAIGHT,0,-156,35212.0,,
RmlnaHROb2RlOjU0MDg1,STRAIGHT,0,115,34144.0,,
RmlnaHROb2RlOjU0MDg4,STRAIGHT,0,-515,50712.0,,
RmlnaHROb2RlOjU0MDg4,STRAIGHT,0,328,29709.0,,
RmlnaHROb2RlOjU0MDg3,STRAIGHT,0,237,49351.0,,
RmlnaHROb2RlOjU0MDg3,STRAIGHT,0,-340,43921.0,,
RmlnaHROb2RlOjU0OTgz,STRAIGHT,0,-805,54144.0,,
RmlnaHROb2RlOjU0OTgz,STRAIGHT,0,471,16294.0,,
RmlnaHROb2RlOjU1MjI1,STRAIGHT,0,175,62979.0,,
RmlnaHROb2RlOjU1MjI1,OVERUNDER_3.5,1,-125,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjU1MjI1,OVERUNDER_3.5,0,-114,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjU1MjI1,STRAIGHT,0,-232,4900.0,,
RmlnaHROb2RlOjU1MzMz,OVERUNDER_3.5,1,-145,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjU1MzMz,STRAIGHT,0,-289,17276.0,,
RmlnaHROb2RlOjU1MzMz,OVERUNDER_3.5,0,104,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjU1MzMz,STRAIGHT,0,208,63020.0,,
RmlnaHROb2RlOjU0NDUy,OVERUNDER_4.5,0,-125,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjU0NDUy,OVERUNDER_4.5,1,-114,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjU0NDUy,STRAIGHT,0,179,27952.0,,
RmlnaHROb2RlOjU0NDUy,STRAIGHT,0,-244,1260.0,,
RmlnaHROb2RlOjU0Njk5,OVERUNDER_1.5,1,-154,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0Njk5,STRAIGHT,0,197,42229.0,,
RmlnaHROb2RlOjU0Njk5,STRAIGHT,0,-276,42228.0,,
RmlnaHROb2RlOjU0Njk5,OVERUNDER_1.5,0,114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjU0NTkz,OVERUNDER_3.5,1,-165,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjU0NTkz,STRAIGHT,0,217,36614.0,,
RmlnaHROb2RlOjU0NTkz,OVERUNDER_3.5,0,125,,Over 3.5 rounds,Under 3.5 rounds
